"cell_id";"years_sampled";"dataset"
2559;3;"GBIF"
2560;1;"GBIF"
2562;3;"GBIF"
2563;3;"GBIF"
2564;12;"GBIF"
2565;13;"GBIF"
2566;5;"GBIF"
2567;2;"GBIF"
2568;2;"GBIF"
2569;1;"GBIF"
2571;5;"GBIF"
2573;4;"GBIF"
2574;2;"GBIF"
2575;3;"GBIF"
2576;10;"GBIF"
2577;2;"GBIF"
2578;2;"GBIF"
2579;2;"GBIF"
2581;1;"GBIF"
2582;3;"GBIF"
2583;5;"GBIF"
2584;4;"GBIF"
2585;3;"GBIF"
2586;1;"GBIF"
2587;12;"GBIF"
2588;15;"GBIF"
2589;2;"GBIF"
2590;1;"GBIF"
2591;1;"GBIF"
2592;1;"GBIF"
2593;2;"GBIF"
2594;3;"GBIF"
2595;1;"GBIF"
2596;18;"GBIF"
2597;1;"GBIF"
2598;4;"GBIF"
2599;9;"GBIF"
2600;4;"GBIF"
2603;8;"GBIF"
2605;5;"GBIF"
2607;3;"GBIF"
2608;16;"GBIF"
2609;2;"GBIF"
2610;1;"GBIF"
2611;2;"GBIF"
2612;1;"GBIF"
2613;4;"GBIF"
2614;1;"GBIF"
2615;5;"GBIF"
2616;3;"GBIF"
2617;8;"GBIF"
2618;2;"GBIF"
2619;17;"GBIF"
2620;16;"GBIF"
2621;12;"GBIF"
2622;16;"GBIF"
2623;10;"GBIF"
2624;2;"GBIF"
2625;1;"GBIF"
2626;3;"GBIF"
2627;2;"GBIF"
2628;11;"GBIF"
2629;7;"GBIF"
2630;2;"GBIF"
2631;5;"GBIF"
2632;6;"GBIF"
2633;2;"GBIF"
2635;1;"GBIF"
2636;12;"GBIF"
2637;2;"GBIF"
2638;1;"GBIF"
2639;1;"GBIF"
2640;2;"GBIF"
2641;4;"GBIF"
2643;1;"GBIF"
2645;1;"GBIF"
2646;2;"GBIF"
2647;5;"GBIF"
2648;3;"GBIF"
2649;10;"GBIF"
2650;4;"GBIF"
2651;6;"GBIF"
2652;13;"GBIF"
2653;16;"GBIF"
2654;5;"GBIF"
2655;3;"GBIF"
2656;16;"GBIF"
2657;1;"GBIF"
2658;3;"GBIF"
2659;4;"GBIF"
2660;16;"GBIF"
2661;22;"GBIF"
2662;4;"GBIF"
2663;4;"GBIF"
2664;5;"GBIF"
2665;2;"GBIF"
2666;1;"GBIF"
2667;5;"GBIF"
2668;2;"GBIF"
2669;8;"GBIF"
2670;1;"GBIF"
2672;3;"GBIF"
2673;3;"GBIF"
2674;3;"GBIF"
2676;1;"GBIF"
2678;1;"GBIF"
2680;5;"GBIF"
2681;2;"GBIF"
2682;5;"GBIF"
2683;2;"GBIF"
2684;3;"GBIF"
2685;16;"GBIF"
2686;17;"GBIF"
2687;4;"GBIF"
2688;4;"GBIF"
2689;3;"GBIF"
2690;10;"GBIF"
2691;21;"GBIF"
2692;5;"GBIF"
2693;9;"GBIF"
2694;13;"GBIF"
2695;16;"GBIF"
2696;12;"GBIF"
2697;6;"GBIF"
2698;4;"GBIF"
2699;5;"GBIF"
2700;6;"GBIF"
2701;4;"GBIF"
2702;7;"GBIF"
2703;4;"GBIF"
2705;7;"GBIF"
2706;3;"GBIF"
2708;12;"GBIF"
2709;2;"GBIF"
2710;1;"GBIF"
2711;1;"GBIF"
2714;11;"GBIF"
2715;1;"GBIF"
2716;2;"GBIF"
2717;5;"GBIF"
2718;17;"GBIF"
2719;6;"GBIF"
2720;4;"GBIF"
2721;4;"GBIF"
2722;3;"GBIF"
2723;11;"GBIF"
2724;6;"GBIF"
2725;13;"GBIF"
2726;3;"GBIF"
2727;21;"GBIF"
2728;15;"GBIF"
2729;2;"GBIF"
2730;12;"GBIF"
2731;8;"GBIF"
2732;15;"GBIF"
2733;8;"GBIF"
2734;8;"GBIF"
2735;1;"GBIF"
2738;3;"GBIF"
2741;5;"GBIF"
2742;4;"GBIF"
2744;1;"GBIF"
2745;3;"GBIF"
2746;3;"GBIF"
2747;4;"GBIF"
2748;4;"GBIF"
2749;2;"GBIF"
2750;9;"GBIF"
2751;14;"GBIF"
2752;5;"GBIF"
2753;5;"GBIF"
2754;5;"GBIF"
2755;2;"GBIF"
2757;11;"GBIF"
2758;3;"GBIF"
2759;3;"GBIF"
2760;16;"GBIF"
2761;2;"GBIF"
2762;5;"GBIF"
2763;4;"GBIF"
2764;8;"GBIF"
2765;7;"GBIF"
2766;11;"GBIF"
2767;3;"GBIF"
2768;3;"GBIF"
2769;4;"GBIF"
2770;2;"GBIF"
2771;1;"GBIF"
2773;2;"GBIF"
2774;5;"GBIF"
2776;1;"GBIF"
2777;3;"GBIF"
2778;1;"GBIF"
2779;3;"GBIF"
2780;4;"GBIF"
2781;11;"GBIF"
2782;17;"GBIF"
2783;16;"GBIF"
2784;22;"GBIF"
2785;10;"GBIF"
2786;6;"GBIF"
2787;4;"GBIF"
2788;1;"GBIF"
2789;1;"GBIF"
2790;7;"GBIF"
2791;8;"GBIF"
2792;6;"GBIF"
2793;2;"GBIF"
2794;2;"GBIF"
2795;3;"GBIF"
2796;4;"GBIF"
2797;4;"GBIF"
2798;3;"GBIF"
2799;5;"GBIF"
2800;3;"GBIF"
2801;3;"GBIF"
2802;2;"GBIF"
2803;2;"GBIF"
2804;2;"GBIF"
2805;2;"GBIF"
2806;4;"GBIF"
2807;7;"GBIF"
2808;5;"GBIF"
2809;4;"GBIF"
2810;4;"GBIF"
2811;7;"GBIF"
2812;14;"GBIF"
2813;11;"GBIF"
2814;22;"GBIF"
2815;22;"GBIF"
2816;22;"GBIF"
2817;10;"GBIF"
2818;7;"GBIF"
2819;2;"GBIF"
2820;2;"GBIF"
2821;2;"GBIF"
2822;1;"GBIF"
2824;6;"GBIF"
2825;6;"GBIF"
2826;7;"GBIF"
2827;3;"GBIF"
2828;2;"GBIF"
2829;1;"GBIF"
2830;3;"GBIF"
2831;1;"GBIF"
2832;7;"GBIF"
2833;2;"GBIF"
2834;8;"GBIF"
2835;3;"GBIF"
2836;2;"GBIF"
2837;2;"GBIF"
2838;2;"GBIF"
2839;7;"GBIF"
2840;6;"GBIF"
2841;3;"GBIF"
2842;8;"GBIF"
2843;4;"GBIF"
2844;5;"GBIF"
2845;13;"GBIF"
2846;14;"GBIF"
2847;19;"GBIF"
2848;20;"GBIF"
2849;15;"GBIF"
2850;1;"GBIF"
2851;2;"GBIF"
2852;1;"GBIF"
2853;3;"GBIF"
2855;2;"GBIF"
2856;1;"GBIF"
2857;1;"GBIF"
2859;6;"GBIF"
2860;2;"GBIF"
2861;5;"GBIF"
2862;4;"GBIF"
2863;4;"GBIF"
2864;5;"GBIF"
2865;1;"GBIF"
2866;2;"GBIF"
2867;1;"GBIF"
2868;8;"GBIF"
2869;2;"GBIF"
2870;3;"GBIF"
2871;3;"GBIF"
2872;3;"GBIF"
2873;4;"GBIF"
2874;3;"GBIF"
2875;3;"GBIF"
2876;5;"GBIF"
2877;5;"GBIF"
2878;20;"GBIF"
2879;16;"GBIF"
2880;1;"GBIF"
2881;3;"GBIF"
2882;2;"GBIF"
2883;4;"GBIF"
2884;2;"GBIF"
2885;1;"GBIF"
2887;9;"GBIF"
2888;5;"GBIF"
2889;3;"GBIF"
2890;11;"GBIF"
2891;2;"GBIF"
2892;4;"GBIF"
2893;8;"GBIF"
2894;4;"GBIF"
2895;3;"GBIF"
2896;3;"GBIF"
2897;2;"GBIF"
2898;7;"GBIF"
2899;7;"GBIF"
2900;6;"GBIF"
2901;5;"GBIF"
2902;3;"GBIF"
2903;4;"GBIF"
2904;6;"GBIF"
2905;3;"GBIF"
2906;8;"GBIF"
2907;12;"GBIF"
2908;4;"GBIF"
2909;6;"GBIF"
2910;3;"GBIF"
2911;6;"GBIF"
2912;5;"GBIF"
2913;3;"GBIF"
2914;1;"GBIF"
2915;3;"GBIF"
2916;2;"GBIF"
2917;3;"GBIF"
2918;7;"GBIF"
2919;9;"GBIF"
2920;4;"GBIF"
2921;4;"GBIF"
2922;9;"GBIF"
2923;2;"GBIF"
2924;4;"GBIF"
2925;1;"GBIF"
2926;3;"GBIF"
2927;6;"GBIF"
2928;3;"GBIF"
2929;7;"GBIF"
2930;5;"GBIF"
2931;2;"GBIF"
2932;4;"GBIF"
2933;3;"GBIF"
2934;6;"GBIF"
2935;13;"GBIF"
2936;9;"GBIF"
2937;4;"GBIF"
2938;8;"GBIF"
2939;1;"GBIF"
2940;7;"GBIF"
2941;2;"GBIF"
2942;1;"GBIF"
2943;3;"GBIF"
2944;4;"GBIF"
2945;2;"GBIF"
2946;4;"GBIF"
2947;4;"GBIF"
2948;9;"GBIF"
2949;4;"GBIF"
2950;4;"GBIF"
2951;3;"GBIF"
2952;3;"GBIF"
2953;4;"GBIF"
2954;7;"GBIF"
2955;4;"GBIF"
2956;3;"GBIF"
2957;4;"GBIF"
2958;3;"GBIF"
2959;1;"GBIF"
2960;2;"GBIF"
2961;3;"GBIF"
2962;1;"GBIF"
2963;4;"GBIF"
2964;11;"GBIF"
2965;10;"GBIF"
2966;5;"GBIF"
2967;1;"GBIF"
2969;2;"GBIF"
2970;2;"GBIF"
2971;2;"GBIF"
2972;2;"GBIF"
2973;10;"GBIF"
2974;7;"GBIF"
2975;15;"GBIF"
2976;4;"GBIF"
2977;4;"GBIF"
2978;7;"GBIF"
2979;3;"GBIF"
2980;4;"GBIF"
2981;4;"GBIF"
2982;2;"GBIF"
2983;4;"GBIF"
2984;4;"GBIF"
2985;2;"GBIF"
2986;12;"GBIF"
2987;6;"GBIF"
2988;6;"GBIF"
2989;16;"GBIF"
2990;2;"GBIF"
2991;13;"GBIF"
2992;17;"GBIF"
2993;2;"GBIF"
2994;14;"GBIF"
2995;21;"GBIF"
2996;5;"GBIF"
2997;6;"GBIF"
2998;4;"GBIF"
2999;3;"GBIF"
3000;4;"GBIF"
3001;5;"GBIF"
3002;7;"GBIF"
3003;14;"GBIF"
3004;16;"GBIF"
3005;19;"GBIF"
3006;21;"GBIF"
3007;17;"GBIF"
3008;14;"GBIF"
3009;4;"GBIF"
3010;8;"GBIF"
3011;11;"GBIF"
3012;2;"GBIF"
3013;3;"GBIF"
3014;4;"GBIF"
3015;14;"GBIF"
3016;21;"GBIF"
3017;18;"GBIF"
3018;6;"GBIF"
3019;8;"GBIF"
3020;22;"GBIF"
3021;15;"GBIF"
3022;12;"GBIF"
3023;8;"GBIF"
3024;13;"GBIF"
3025;14;"GBIF"
3026;18;"GBIF"
3027;8;"GBIF"
3028;9;"GBIF"
3029;2;"GBIF"
3030;10;"GBIF"
2;3;"TIER1"
3;3;"TIER1"
7;2;"TIER1"
24;3;"TIER1"
25;1;"TIER1"
31;1;"TIER1"
45;2;"TIER1"
47;2;"TIER1"
49;2;"TIER1"
50;2;"TIER1"
63;2;"TIER1"
64;2;"TIER1"
74;1;"TIER1"
79;1;"TIER1"
80;2;"TIER1"
83;2;"TIER1"
90;2;"TIER1"
92;2;"TIER1"
93;2;"TIER1"
97;2;"TIER1"
101;1;"TIER1"
108;4;"TIER1"
109;2;"TIER1"
120;2;"TIER1"
126;2;"TIER1"
132;2;"TIER1"
134;2;"TIER1"
138;2;"TIER1"
174;3;"TIER1"
199;2;"TIER1"
205;2;"TIER1"
206;2;"TIER1"
214;3;"TIER1"
225;2;"TIER1"
234;2;"TIER1"
246;3;"TIER1"
260;2;"TIER1"
261;2;"TIER1"
272;2;"TIER1"
273;1;"TIER1"
274;3;"TIER1"
284;2;"TIER1"
285;2;"TIER1"
286;2;"TIER1"
298;3;"TIER1"
304;2;"TIER1"
310;2;"TIER1"
319;1;"TIER1"
328;2;"TIER1"
331;1;"TIER1"
333;3;"TIER1"
345;5;"TIER1"
351;2;"TIER1"
376;2;"TIER1"
386;1;"TIER1"
402;2;"TIER1"
403;2;"TIER1"
419;3;"TIER1"
420;2;"TIER1"
427;2;"TIER1"
430;2;"TIER1"
440;3;"TIER1"
441;2;"TIER1"
442;2;"TIER1"
450;2;"TIER1"
454;2;"TIER1"
457;2;"TIER1"
463;2;"TIER1"
472;2;"TIER1"
473;5;"TIER1"
474;2;"TIER1"
475;2;"TIER1"
476;2;"TIER1"
483;2;"TIER1"
492;2;"TIER1"
493;1;"TIER1"
496;3;"TIER1"
504;2;"TIER1"
507;4;"TIER1"
508;3;"TIER1"
509;2;"TIER1"
517;2;"TIER1"
537;2;"TIER1"
541;2;"TIER1"
549;2;"TIER1"
550;6;"TIER1"
555;1;"TIER1"
561;2;"TIER1"
563;1;"TIER1"
564;2;"TIER1"
565;2;"TIER1"
571;6;"TIER1"
572;2;"TIER1"
573;2;"TIER1"
575;1;"TIER1"
583;3;"TIER1"
590;2;"TIER1"
605;5;"TIER1"
606;2;"TIER1"
616;1;"TIER1"
623;2;"TIER1"
638;1;"TIER1"
654;2;"TIER1"
657;2;"TIER1"
671;2;"TIER1"
683;3;"TIER1"
685;2;"TIER1"
687;2;"TIER1"
688;2;"TIER1"
689;3;"TIER1"
699;4;"TIER1"
700;2;"TIER1"
704;2;"TIER1"
715;2;"TIER1"
716;2;"TIER1"
717;2;"TIER1"
722;2;"TIER1"
723;1;"TIER1"
724;1;"TIER1"
732;2;"TIER1"
733;3;"TIER1"
734;2;"TIER1"
749;2;"TIER1"
750;1;"TIER1"
765;2;"TIER1"
766;3;"TIER1"
782;2;"TIER1"
783;2;"TIER1"
785;2;"TIER1"
799;3;"TIER1"
800;2;"TIER1"
802;2;"TIER1"
804;2;"TIER1"
817;4;"TIER1"
818;3;"TIER1"
820;2;"TIER1"
822;1;"TIER1"
824;2;"TIER1"
825;3;"TIER1"
828;2;"TIER1"
831;3;"TIER1"
832;3;"TIER1"
833;2;"TIER1"
837;2;"TIER1"
856;2;"TIER1"
857;2;"TIER1"
862;2;"TIER1"
863;2;"TIER1"
865;2;"TIER1"
867;2;"TIER1"
868;2;"TIER1"
870;2;"TIER1"
886;1;"TIER1"
892;2;"TIER1"
893;1;"TIER1"
894;4;"TIER1"
895;2;"TIER1"
898;4;"TIER1"
899;2;"TIER1"
900;2;"TIER1"
901;2;"TIER1"
902;3;"TIER1"
904;2;"TIER1"
905;2;"TIER1"
920;2;"TIER1"
921;4;"TIER1"
927;1;"TIER1"
928;1;"TIER1"
929;4;"TIER1"
933;3;"TIER1"
934;3;"TIER1"
935;2;"TIER1"
937;4;"TIER1"
940;2;"TIER1"
941;4;"TIER1"
953;2;"TIER1"
958;5;"TIER1"
959;3;"TIER1"
960;1;"TIER1"
961;4;"TIER1"
965;3;"TIER1"
972;3;"TIER1"
973;2;"TIER1"
987;1;"TIER1"
988;2;"TIER1"
989;2;"TIER1"
990;2;"TIER1"
1002;2;"TIER1"
1007;2;"TIER1"
1013;1;"TIER1"
1023;3;"TIER1"
1028;1;"TIER1"
1041;2;"TIER1"
1042;2;"TIER1"
1051;2;"TIER1"
1052;2;"TIER1"
1067;2;"TIER1"
1075;2;"TIER1"
1076;3;"TIER1"
1077;2;"TIER1"
1099;1;"TIER1"
1116;2;"TIER1"
1117;2;"TIER1"
1134;1;"TIER1"
1135;1;"TIER1"
1150;7;"TIER1"
1151;1;"TIER1"
1166;1;"TIER1"
1181;2;"TIER1"
1205;3;"TIER1"
1206;2;"TIER1"
1212;2;"TIER1"
1229;2;"TIER1"
1241;3;"TIER1"
1246;1;"TIER1"
1257;2;"TIER1"
1258;1;"TIER1"
1265;2;"TIER1"
1266;2;"TIER1"
1275;6;"TIER1"
1276;5;"TIER1"
1277;4;"TIER1"
1278;2;"TIER1"
1279;4;"TIER1"
1281;2;"TIER1"
1282;2;"TIER1"
1283;2;"TIER1"
1286;5;"TIER1"
1287;5;"TIER1"
1296;4;"TIER1"
1297;2;"TIER1"
1298;1;"TIER1"
1299;1;"TIER1"
1300;2;"TIER1"
1302;2;"TIER1"
1303;1;"TIER1"
1309;3;"TIER1"
1310;2;"TIER1"
1311;2;"TIER1"
1320;2;"TIER1"
1321;2;"TIER1"
1322;1;"TIER1"
1323;2;"TIER1"
1324;5;"TIER1"
1330;2;"TIER1"
1340;3;"TIER1"
1341;1;"TIER1"
1349;4;"TIER1"
1350;3;"TIER1"
1351;5;"TIER1"
1352;6;"TIER1"
1353;3;"TIER1"
1354;2;"TIER1"
1359;2;"TIER1"
1361;2;"TIER1"
1363;2;"TIER1"
1379;6;"TIER1"
1380;2;"TIER1"
1381;1;"TIER1"
1382;4;"TIER1"
1389;4;"TIER1"
1390;3;"TIER1"
1391;1;"TIER1"
1394;4;"TIER1"
1400;2;"TIER1"
1401;1;"TIER1"
1410;2;"TIER1"
1411;2;"TIER1"
1412;2;"TIER1"
1413;2;"TIER1"
1414;3;"TIER1"
1421;2;"TIER1"
1426;1;"TIER1"
1443;3;"TIER1"
1444;2;"TIER1"
1445;1;"TIER1"
1446;2;"TIER1"
1447;1;"TIER1"
1453;2;"TIER1"
1454;4;"TIER1"
1455;2;"TIER1"
1457;2;"TIER1"
1464;2;"TIER1"
1465;4;"TIER1"
1467;1;"TIER1"
1474;2;"TIER1"
1475;3;"TIER1"
1476;3;"TIER1"
1477;2;"TIER1"
1478;1;"TIER1"
1484;5;"TIER1"
1485;1;"TIER1"
1486;1;"TIER1"
1493;2;"TIER1"
1494;2;"TIER1"
1499;2;"TIER1"
1500;3;"TIER1"
1501;6;"TIER1"
1502;2;"TIER1"
1503;6;"TIER1"
1504;2;"TIER1"
1505;7;"TIER1"
1507;2;"TIER1"
1508;2;"TIER1"
1509;6;"TIER1"
1510;2;"TIER1"
1511;2;"TIER1"
1517;2;"TIER1"
1519;3;"TIER1"
1524;2;"TIER1"
1525;4;"TIER1"
1526;2;"TIER1"
1527;1;"TIER1"
1529;3;"TIER1"
1530;4;"TIER1"
1532;2;"TIER1"
1533;1;"TIER1"
1534;2;"TIER1"
1547;2;"TIER1"
1549;2;"TIER1"
1550;2;"TIER1"
1551;4;"TIER1"
1553;2;"TIER1"
1554;2;"TIER1"
1555;2;"TIER1"
1556;3;"TIER1"
1557;2;"TIER1"
1559;2;"TIER1"
1560;1;"TIER1"
1562;1;"TIER1"
1563;2;"TIER1"
1564;2;"TIER1"
1571;2;"TIER1"
1572;2;"TIER1"
1573;2;"TIER1"
1574;2;"TIER1"
1575;4;"TIER1"
1577;3;"TIER1"
1578;2;"TIER1"
1579;4;"TIER1"
1580;1;"TIER1"
1582;2;"TIER1"
1583;3;"TIER1"
1584;3;"TIER1"
1594;4;"TIER1"
1595;4;"TIER1"
1596;8;"TIER1"
1597;3;"TIER1"
1598;3;"TIER1"
1599;4;"TIER1"
1600;6;"TIER1"
1601;2;"TIER1"
1602;4;"TIER1"
1603;2;"TIER1"
1604;8;"TIER1"
1605;4;"TIER1"
1606;3;"TIER1"
1607;5;"TIER1"
1608;5;"TIER1"
1610;2;"TIER1"
1618;2;"TIER1"
1619;1;"TIER1"
1620;4;"TIER1"
1622;2;"TIER1"
1623;2;"TIER1"
1624;2;"TIER1"
1625;1;"TIER1"
1626;1;"TIER1"
1627;3;"TIER1"
1628;2;"TIER1"
1630;2;"TIER1"
1631;2;"TIER1"
1632;1;"TIER1"
1636;1;"TIER1"
1640;2;"TIER1"
1641;1;"TIER1"
1642;2;"TIER1"
1643;3;"TIER1"
1645;2;"TIER1"
1646;2;"TIER1"
1647;2;"TIER1"
1648;2;"TIER1"
1649;2;"TIER1"
1650;3;"TIER1"
1651;2;"TIER1"
1652;2;"TIER1"
1653;1;"TIER1"
1654;2;"TIER1"
1655;3;"TIER1"
1657;2;"TIER1"
1658;2;"TIER1"
1659;1;"TIER1"
1660;2;"TIER1"
1662;2;"TIER1"
1663;2;"TIER1"
1664;2;"TIER1"
1665;2;"TIER1"
1666;1;"TIER1"
1668;3;"TIER1"
1669;2;"TIER1"
1670;3;"TIER1"
1671;1;"TIER1"
1672;2;"TIER1"
1673;3;"TIER1"
1674;1;"TIER1"
1675;2;"TIER1"
1676;3;"TIER1"
1677;4;"TIER1"
1678;1;"TIER1"
1679;2;"TIER1"
1680;4;"TIER1"
1682;4;"TIER1"
1685;3;"TIER1"
1686;3;"TIER1"
1689;3;"TIER1"
1690;2;"TIER1"
1691;4;"TIER1"
1692;5;"TIER1"
1693;3;"TIER1"
1694;4;"TIER1"
1695;2;"TIER1"
1696;1;"TIER1"
1697;2;"TIER1"
1698;4;"TIER1"
1699;4;"TIER1"
1700;5;"TIER1"
1701;4;"TIER1"
1702;3;"TIER1"
1703;3;"TIER1"
1704;4;"TIER1"
1708;1;"TIER1"
1711;2;"TIER1"
1712;2;"TIER1"
1714;2;"TIER1"
1715;2;"TIER1"
1716;2;"TIER1"
1717;2;"TIER1"
1718;1;"TIER1"
1719;3;"TIER1"
1720;1;"TIER1"
1721;2;"TIER1"
1722;3;"TIER1"
1723;2;"TIER1"
1724;3;"TIER1"
1731;2;"TIER1"
1733;4;"TIER1"
1734;2;"TIER1"
1735;2;"TIER1"
1736;2;"TIER1"
1737;3;"TIER1"
1738;3;"TIER1"
1739;2;"TIER1"
1740;3;"TIER1"
1741;4;"TIER1"
1742;3;"TIER1"
1743;1;"TIER1"
1744;2;"TIER1"
1748;2;"TIER1"
1751;2;"TIER1"
1753;2;"TIER1"
1754;2;"TIER1"
1755;2;"TIER1"
1756;3;"TIER1"
1757;3;"TIER1"
1758;3;"TIER1"
1759;1;"TIER1"
1760;3;"TIER1"
1762;1;"TIER1"
1763;2;"TIER1"
1773;4;"TIER1"
1774;2;"TIER1"
1775;2;"TIER1"
1776;1;"TIER1"
1777;7;"TIER1"
1778;3;"TIER1"
1779;2;"TIER1"
1780;4;"TIER1"
1781;4;"TIER1"
1785;2;"TIER1"
1793;1;"TIER1"
1796;2;"TIER1"
1797;2;"TIER1"
1798;1;"TIER1"
1799;2;"TIER1"
1800;2;"TIER1"
1801;2;"TIER1"
1802;2;"TIER1"
1803;3;"TIER1"
1804;1;"TIER1"
1805;2;"TIER1"
1816;2;"TIER1"
1817;3;"TIER1"
1818;2;"TIER1"
1819;2;"TIER1"
1820;3;"TIER1"
1821;3;"TIER1"
1822;3;"TIER1"
1823;1;"TIER1"
1824;2;"TIER1"
1825;2;"TIER1"
1840;1;"TIER1"
1841;1;"TIER1"
1842;2;"TIER1"
1844;3;"TIER1"
1845;2;"TIER1"
1846;1;"TIER1"
1847;2;"TIER1"
1859;2;"TIER1"
1860;6;"TIER1"
1861;4;"TIER1"
1862;4;"TIER1"
1863;4;"TIER1"
1864;3;"TIER1"
1865;3;"TIER1"
1866;7;"TIER1"
1867;4;"TIER1"
1868;2;"TIER1"
1869;3;"TIER1"
1870;2;"TIER1"
1872;5;"TIER1"
1884;2;"TIER1"
1885;2;"TIER1"
1886;2;"TIER1"
1887;2;"TIER1"
1888;4;"TIER1"
1890;2;"TIER1"
1891;3;"TIER1"
1892;1;"TIER1"
1899;2;"TIER1"
1904;1;"TIER1"
1905;2;"TIER1"
1906;1;"TIER1"
1908;1;"TIER1"
1909;2;"TIER1"
1910;3;"TIER1"
1915;1;"TIER1"
1916;2;"TIER1"
1919;3;"TIER1"
1921;3;"TIER1"
1927;3;"TIER1"
1929;1;"TIER1"
1930;2;"TIER1"
1931;2;"TIER1"
1932;2;"TIER1"
1933;2;"TIER1"
1934;2;"TIER1"
1935;2;"TIER1"
1939;3;"TIER1"
1940;2;"TIER1"
1942;1;"TIER1"
1943;2;"TIER1"
1944;2;"TIER1"
1949;4;"TIER1"
1950;5;"TIER1"
1951;4;"TIER1"
1952;3;"TIER1"
1953;5;"TIER1"
1954;3;"TIER1"
1955;1;"TIER1"
1956;2;"TIER1"
1959;2;"TIER1"
1960;1;"TIER1"
1962;2;"TIER1"
1972;2;"TIER1"
1973;2;"TIER1"
1974;2;"TIER1"
1975;2;"TIER1"
1976;1;"TIER1"
1977;1;"TIER1"
1978;1;"TIER1"
1979;1;"TIER1"
1981;1;"TIER1"
1982;2;"TIER1"
1983;1;"TIER1"
1985;1;"TIER1"
1996;2;"TIER1"
1997;2;"TIER1"
1998;2;"TIER1"
1999;2;"TIER1"
2000;1;"TIER1"
2002;1;"TIER1"
2003;2;"TIER1"
2004;1;"TIER1"
2006;1;"TIER1"
2007;1;"TIER1"
2008;3;"TIER1"
2009;1;"TIER1"
2011;1;"TIER1"
2023;2;"TIER1"
2024;2;"TIER1"
2025;2;"TIER1"
2026;2;"TIER1"
2027;1;"TIER1"
2028;2;"TIER1"
2029;1;"TIER1"
2031;1;"TIER1"
2032;4;"TIER1"
2033;2;"TIER1"
2035;1;"TIER1"
2036;3;"TIER1"
2037;1;"TIER1"
2038;1;"TIER1"
2049;3;"TIER1"
2053;2;"TIER1"
2054;2;"TIER1"
2055;2;"TIER1"
2056;5;"TIER1"
2057;4;"TIER1"
2058;3;"TIER1"
2059;1;"TIER1"
2060;4;"TIER1"
2061;2;"TIER1"
2062;2;"TIER1"
2063;1;"TIER1"
2064;6;"TIER1"
2067;4;"TIER1"
2079;2;"TIER1"
2086;4;"TIER1"
2087;2;"TIER1"
2088;2;"TIER1"
2089;2;"TIER1"
2090;3;"TIER1"
2091;2;"TIER1"
2093;2;"TIER1"
2094;3;"TIER1"
2095;2;"TIER1"
2096;1;"TIER1"
2098;4;"TIER1"
2099;3;"TIER1"
2113;2;"TIER1"
2120;1;"TIER1"
2121;3;"TIER1"
2122;1;"TIER1"
2123;1;"TIER1"
2124;2;"TIER1"
2125;5;"TIER1"
2126;1;"TIER1"
2128;1;"TIER1"
2129;4;"TIER1"
2133;4;"TIER1"
2137;2;"TIER1"
2153;2;"TIER1"
2154;2;"TIER1"
2155;2;"TIER1"
2156;2;"TIER1"
2157;2;"TIER1"
2158;3;"TIER1"
2159;3;"TIER1"
2161;2;"TIER1"
2162;2;"TIER1"
2180;1;"TIER1"
2181;2;"TIER1"
2182;4;"TIER1"
2183;4;"TIER1"
2184;4;"TIER1"
2185;4;"TIER1"
2186;4;"TIER1"
2187;4;"TIER1"
2188;4;"TIER1"
2189;3;"TIER1"
2190;6;"TIER1"
2191;2;"TIER1"
2192;3;"TIER1"
2193;1;"TIER1"
2196;1;"TIER1"
2208;1;"TIER1"
2209;2;"TIER1"
2211;4;"TIER1"
2212;2;"TIER1"
2213;1;"TIER1"
2214;2;"TIER1"
2215;2;"TIER1"
2216;2;"TIER1"
2217;2;"TIER1"
2218;1;"TIER1"
2219;4;"TIER1"
2222;2;"TIER1"
2237;3;"TIER1"
2238;2;"TIER1"
2239;4;"TIER1"
2240;2;"TIER1"
2241;3;"TIER1"
2242;2;"TIER1"
2243;5;"TIER1"
2244;2;"TIER1"
2245;3;"TIER1"
2246;2;"TIER1"
2247;2;"TIER1"
2248;1;"TIER1"
2252;1;"TIER1"
2264;3;"TIER1"
2265;2;"TIER1"
2266;2;"TIER1"
2267;3;"TIER1"
2268;2;"TIER1"
2269;1;"TIER1"
2270;2;"TIER1"
2271;2;"TIER1"
2275;1;"TIER1"
2276;2;"TIER1"
2290;3;"TIER1"
2291;3;"TIER1"
2292;4;"TIER1"
2293;2;"TIER1"
2294;3;"TIER1"
2295;2;"TIER1"
2296;2;"TIER1"
2297;3;"TIER1"
2298;2;"TIER1"
2299;3;"TIER1"
2300;3;"TIER1"
2302;2;"TIER1"
2303;3;"TIER1"
2304;3;"TIER1"
2307;2;"TIER1"
2311;2;"TIER1"
2312;1;"TIER1"
2317;2;"TIER1"
2318;4;"TIER1"
2319;2;"TIER1"
2320;3;"TIER1"
2325;2;"TIER1"
2326;2;"TIER1"
2329;1;"TIER1"
2345;2;"TIER1"
2346;1;"TIER1"
2347;4;"TIER1"
2349;3;"TIER1"
2351;2;"TIER1"
2352;3;"TIER1"
2354;3;"TIER1"
2357;3;"TIER1"
2366;2;"TIER1"
2369;2;"TIER1"
2376;3;"TIER1"
2377;2;"TIER1"
2378;2;"TIER1"
2379;3;"TIER1"
2389;2;"TIER1"
2390;1;"TIER1"
