"cell_id";"environmental_factor";"value"
154;"temp_seasonality";3,18311967699528
155;"elevation";115,343075073242
155;"humidity_meanAnn";81,6965261016846
155;"precip_ann";1560,91985045166
155;"precip_driestQtr";290,286295526123
155;"precip_seasonality";21,3217055233002
155;"precip_wettestQtr";483,446921298218
155;"slope_deg";5,16851683480665
155;"temp_meanAnn";14,8528207184792
155;"temp_meanColdQtr";10,8570867517471
155;"temp_meanWarmQtr";18,7477978197098
155;"temp_seasonality";3,20272632620335
156;"elevation";88,9344803585053
156;"humidity_meanAnn";81,5615767082214
156;"precip_ann";1524,43420985107
156;"precip_driestQtr";302,266770849609
156;"precip_seasonality";21,1032375745773
156;"precip_wettestQtr";503,777905587769
156;"slope_deg";5,67140934168362
156;"temp_meanAnn";14,7420038113594
156;"temp_meanColdQtr";10,9169733785629
156;"temp_meanWarmQtr";18,6479394927979
156;"temp_seasonality";3,15530022149086
157;"elevation";12,8060660709259
157;"humidity_meanAnn";81
157;"precip_ann";1437,93021101949
157;"precip_driestQtr";284,119369226675
157;"precip_seasonality";21,7193914685484
157;"precip_wettestQtr";482,687142148878
157;"slope_deg";0,670551826976038
157;"temp_meanAnn";15,2629144602916
157;"temp_meanColdQtr";11,6668105933705
157;"temp_meanWarmQtr";19,1439713343636
157;"temp_seasonality";3,05874452422877
158;"elevation";45,5260567065195
158;"humidity_meanAnn";81,9589669630263
158;"precip_ann";1248,22032924302
158;"precip_driestQtr";245,988805355496
158;"precip_seasonality";22,358474445343
158;"precip_wettestQtr";409,366221991645
158;"slope_deg";2,40728104652829
158;"temp_meanAnn";14,4548192977905
158;"temp_meanColdQtr";11,4106355190277
158;"temp_meanWarmQtr";18,3963840611776
158;"temp_seasonality";2,83797004461288
159;"elevation";33,4301185424328
159;"humidity_meanAnn";81,8693546922523
159;"precip_ann";1277,68049445801
159;"precip_driestQtr";244,653846417513
159;"precip_seasonality";21,8230090241781
159;"precip_wettestQtr";404,263797266909
159;"slope_deg";2,38507091167923
159;"temp_meanAnn";14,6298978298145
159;"temp_meanColdQtr";11,244854893499
159;"temp_meanWarmQtr";18,5112565250053
159;"temp_seasonality";2,95325423322914
160;"elevation";51,1394727336884
160;"humidity_meanAnn";81,8466794269452
160;"precip_ann";1346,94930579834
160;"precip_driestQtr";249,743710688897
160;"precip_seasonality";21,4769663617007
160;"precip_wettestQtr";409,507266839329
160;"slope_deg";4,35502181872576
160;"temp_meanAnn";14,8420355583171
160;"temp_meanColdQtr";11,243620576983
160;"temp_meanWarmQtr";18,7227228253317
160;"temp_seasonality";3,03299548629681
161;"elevation";58,8736051105499
161;"humidity_meanAnn";81,8608479847774
161;"precip_ann";1419,03327368164
161;"precip_driestQtr";269,234564952262
161;"precip_seasonality";21,495786249923
161;"precip_wettestQtr";437,98707373686
161;"slope_deg";4,90756432288177
161;"temp_meanAnn";14,714370604685
161;"temp_meanColdQtr";11,1380496298549
161;"temp_meanWarmQtr";18,6179447069155
161;"temp_seasonality";3,04086424163685
162;"elevation";81,2433879364014
162;"humidity_meanAnn";81,4634031930755
162;"precip_ann";1508,60137142334
162;"precip_driestQtr";284,708764208336
162;"precip_seasonality";21,8462398407607
162;"precip_wettestQtr";471,348581586336
162;"slope_deg";4,95143909677671
162;"temp_meanAnn";14,8061185533579
162;"temp_meanColdQtr";11,2755510757273
162;"temp_meanWarmQtr";18,7189185345397
162;"temp_seasonality";3,03267841989572
163;"elevation";100,679784434605
163;"humidity_meanAnn";81,2408931639496
163;"precip_ann";1556,737293396
163;"precip_driestQtr";303,190036374645
163;"precip_seasonality";21,8217067086407
163;"precip_wettestQtr";507,015026300773
163;"slope_deg";5,8999590173732
163;"temp_meanAnn";14,7869373068306
163;"temp_meanColdQtr";11,1820874720724
163;"temp_meanWarmQtr";18,6759125039722
163;"temp_seasonality";3,05567396701418
164;"elevation";52,6405905819036
164;"humidity_meanAnn";81,2324424362183
164;"precip_ann";1495,76740939403
164;"precip_driestQtr";303,392557086182
164;"precip_seasonality";21,1755945642471
164;"precip_wettestQtr";505,956386325073
164;"slope_deg";4,13652201294532
164;"temp_meanAnn";14,6484346690178
164;"temp_meanColdQtr";11,0593863267899
164;"temp_meanWarmQtr";18,5178274576187
164;"temp_seasonality";3,04424235556126
165;"elevation";80,7688074758974
165;"humidity_meanAnn";80,8312401545783
165;"precip_ann";1469,04840790065
165;"precip_driestQtr";276,045280899858
165;"precip_seasonality";21,8530822747749
165;"precip_wettestQtr";473,698064467486
165;"slope_deg";9,01988329929588
165;"temp_meanAnn";15,272407893813
165;"temp_meanColdQtr";11,8226607335007
165;"temp_meanWarmQtr";19,0778404188635
165;"temp_seasonality";2,97131951099831
166;"elevation";74,2897844001279
166;"humidity_meanAnn";NA
166;"precip_ann";1260,14402396043
166;"precip_driestQtr";NA
166;"precip_seasonality";NA
166;"precip_wettestQtr";NA
166;"slope_deg";4,25654985901683
166;"temp_meanAnn";NA
166;"temp_meanColdQtr";NA
166;"temp_meanWarmQtr";NA
166;"temp_seasonality";NA
167;"elevation";38,3567648987596
167;"humidity_meanAnn";82
167;"precip_ann";1239,38498894814
167;"precip_driestQtr";243,271842214978
167;"precip_seasonality";21,7879842863961
167;"precip_wettestQtr";404,336788485022
167;"slope_deg";2,01405531206515
167;"temp_meanAnn";14,4262921902917
167;"temp_meanColdQtr";11,2068756301448
167;"temp_meanWarmQtr";18,3369388307688
167;"temp_seasonality";2,90178680992454
168;"elevation";26,0847307124157
168;"humidity_meanAnn";81,9887225780201
168;"precip_ann";1261,88373614538
168;"precip_driestQtr";239,281611583473
168;"precip_seasonality";22,083734884917
168;"precip_wettestQtr";398,998088694226
168;"slope_deg";1,65062695408709
168;"temp_meanAnn";14,6526127613956
168;"temp_meanColdQtr";11,3290410067644
168;"temp_meanWarmQtr";18,5532715828566
168;"temp_seasonality";2,91868413788174
169;"elevation";60,386071149527
169;"humidity_meanAnn";81,8189839097404
169;"precip_ann";1346,73004517154
169;"precip_driestQtr";252,508827516705
169;"precip_seasonality";22,3923669742755
169;"precip_wettestQtr";414,692075986147
169;"slope_deg";4,37813715391212
169;"temp_meanAnn";14,6684871225306
169;"temp_meanColdQtr";11,3514455806536
169;"temp_meanWarmQtr";18,5972790860286
169;"temp_seasonality";2,94372673536813
170;"elevation";67,6006801209476
170;"humidity_meanAnn";81,4558991901945
170;"precip_ann";1459,85041654987
170;"precip_driestQtr";260,293700161547
170;"precip_seasonality";23,0554490293017
170;"precip_wettestQtr";432,950174709358
170;"slope_deg";4,87185225485641
170;"temp_meanAnn";14,8416611369294
170;"temp_meanColdQtr";11,4515385182187
170;"temp_meanWarmQtr";18,7519522722405
170;"temp_seasonality";2,98243646994971
171;"elevation";96,7462550015721
171;"humidity_meanAnn";81,0596228628638
171;"precip_ann";1569,13552858964
171;"precip_driestQtr";279,726306989412
171;"precip_seasonality";22,6264337852585
171;"precip_wettestQtr";471,23998103705
171;"slope_deg";5,97663616356749
171;"temp_meanAnn";14,9464435757098
171;"temp_meanColdQtr";11,4619588636282
171;"temp_meanWarmQtr";18,8235088681293
171;"temp_seasonality";3,00126349713999
172;"elevation";118,88753891058
172;"humidity_meanAnn";81
172;"precip_ann";1542,56362894287
172;"precip_driestQtr";285,940147626004
172;"precip_seasonality";22,2063452818416
172;"precip_wettestQtr";488,026183657327
172;"slope_deg";7,01237435600888
172;"temp_meanAnn";14,9912165912763
172;"temp_meanColdQtr";11,289284635841
172;"temp_meanWarmQtr";18,7982147174403
172;"temp_seasonality";3,0522214908766
173;"elevation";30,4510964142376
173;"humidity_meanAnn";80,6108840255517
173;"precip_ann";1437,90125015259
173;"precip_driestQtr";278,506566969121
173;"precip_seasonality";22,0883921999277
173;"precip_wettestQtr";481,08659965097
173;"slope_deg";2,88091770715162
173;"temp_meanAnn";15,1027425102702
173;"temp_meanColdQtr";11,3853691382618
173;"temp_meanWarmQtr";18,8300661759756
173;"temp_seasonality";3,03271860321412
174;"elevation";79,9670537190999
174;"humidity_meanAnn";82
174;"precip_ann";1248,99168704053
174;"precip_driestQtr";225,188975524902
174;"precip_seasonality";23,0741473674774
174;"precip_wettestQtr";387,271955108643
174;"slope_deg";4,09013885365848
174;"temp_meanAnn";14,7993346850077
174;"temp_meanColdQtr";11,5000509023666
174;"temp_meanWarmQtr";18,6628972053528
174;"temp_seasonality";2,90000009536743
175;"elevation";44,837273328153
175;"humidity_meanAnn";81,9997592971477
175;"precip_ann";1224,46484701686
175;"precip_driestQtr";236,833194772627
175;"precip_seasonality";22,7802319165528
175;"precip_wettestQtr";406,180516119308
175;"slope_deg";3,70226453461772
175;"temp_meanAnn";14,4270294235134
175;"temp_meanColdQtr";11,0302843529083
175;"temp_meanWarmQtr";18,3035823250161
175;"temp_seasonality";2,94861678373806
176;"elevation";63,7388314850863
176;"humidity_meanAnn";81,9918134496654
176;"precip_ann";1251,91779313117
176;"precip_driestQtr";231,877855466669
176;"precip_seasonality";23,4603953466426
176;"precip_wettestQtr";400,715682941433
176;"slope_deg";5,73195700067893
176;"temp_meanAnn";14,6566106427185
176;"temp_meanColdQtr";11,3008598476091
176;"temp_meanWarmQtr";18,5545068946477
176;"temp_seasonality";2,92892173539163
177;"elevation";47,5978396503367
177;"humidity_meanAnn";81,849036706951
177;"precip_ann";1316,30504288422
177;"precip_driestQtr";239,849115811432
177;"precip_seasonality";23,8883454982872
177;"precip_wettestQtr";409,037542137933
177;"slope_deg";5,32140787143666
177;"temp_meanAnn";14,7288320540917
177;"temp_meanColdQtr";11,3054008991086
177;"temp_meanWarmQtr";18,630184883663
177;"temp_seasonality";2,9875254092434
178;"elevation";47,9829939865106
178;"humidity_meanAnn";81,1738676670804
178;"precip_ann";1437,33768698287
178;"precip_driestQtr";265,71462291512
178;"precip_seasonality";23,1780202569154
178;"precip_wettestQtr";449,102670295423
178;"slope_deg";4,36079247806178
178;"temp_meanAnn";14,9122804084166
178;"temp_meanColdQtr";11,3648898657841
178;"temp_meanWarmQtr";18,7743702460812
178;"temp_seasonality";3,00156206218783
179;"elevation";72,5190227605638
179;"humidity_meanAnn";81,0045466072539
179;"precip_ann";1496,67549373115
179;"precip_driestQtr";281,081291371533
179;"precip_seasonality";22,9200576539732
179;"precip_wettestQtr";485,527717763135
179;"slope_deg";4,52661076982104
179;"temp_meanAnn";14,9819094776088
179;"temp_meanColdQtr";11,2620060486671
179;"temp_meanWarmQtr";18,789019935559
179;"temp_seasonality";3,04909139237343
180;"elevation";67,5111033549731
180;"humidity_meanAnn";80,8137961906433
180;"precip_ann";1467,9585114894
180;"precip_driestQtr";289,898851568604
180;"precip_seasonality";22,5956738786697
180;"precip_wettestQtr";504,196241571045
180;"slope_deg";3,16901132980864
180;"temp_meanAnn";14,8655904369354
180;"temp_meanColdQtr";10,8446877306938
180;"temp_meanWarmQtr";18,6014881469727
180;"temp_seasonality";3,14615936617851
181;"elevation";51,722801346013
181;"humidity_meanAnn";80,0533810282781
181;"precip_ann";1417,95555052137
181;"precip_driestQtr";280,968386115311
181;"precip_seasonality";22,0633298029106
181;"precip_wettestQtr";487,371849350402
181;"slope_deg";3,4415648449892
181;"temp_meanAnn";14,8017443404838
181;"temp_meanColdQtr";11,2228378006648
181;"temp_meanWarmQtr";18,5381967486837
181;"temp_seasonality";2,98130794306077
182;"elevation";NA
182;"humidity_meanAnn";79,2198927596815
182;"precip_ann";NA
182;"precip_driestQtr";255,443759953586
182;"precip_seasonality";22,042098465636
182;"precip_wettestQtr";447,239767898403
182;"slope_deg";NA
182;"temp_meanAnn";15,0520351595155
182;"temp_meanColdQtr";11,7520547213352
182;"temp_meanWarmQtr";18,750613628218
182;"temp_seasonality";2,86614938210487
183;"elevation";74,6313929598502
183;"humidity_meanAnn";82
183;"precip_ann";1245,2884534084
183;"precip_driestQtr";222,316086766344
183;"precip_seasonality";24,1337487877462
183;"precip_wettestQtr";401,734574309284
183;"slope_deg";3,69142429898603
183;"temp_meanAnn";14,6700512116741
183;"temp_meanColdQtr";11,1042055613558
183;"temp_meanWarmQtr";18,5272380365912
183;"temp_seasonality";2,99717203277707
184;"elevation";43,1809755255808
184;"humidity_meanAnn";82
184;"precip_ann";1221,98206956216
184;"precip_driestQtr";233,070472977748
184;"precip_seasonality";23,8585152222456
184;"precip_wettestQtr";418,89029987167
184;"slope_deg";4,73893272361294
184;"temp_meanAnn";14,4949094623587
184;"temp_meanColdQtr";10,962220968766
184;"temp_meanWarmQtr";18,346230103315
184;"temp_seasonality";2,98968614656929
185;"elevation";48,620356864041
185;"humidity_meanAnn";81,7202468042348
185;"precip_ann";1254,48534179372
185;"precip_driestQtr";241,16025057522
185;"precip_seasonality";23,4987185880423
185;"precip_wettestQtr";414,834763666047
185;"slope_deg";5,53822188653418
185;"temp_meanAnn";14,8508917186241
185;"temp_meanColdQtr";11,2248862567568
185;"temp_meanWarmQtr";18,686270644494
185;"temp_seasonality";3,0024772429656
186;"elevation";39,4578142578297
186;"humidity_meanAnn";81,6849257718365
186;"precip_ann";1382,33529347904
186;"precip_driestQtr";263,561023691998
186;"precip_seasonality";22,9226577629653
186;"precip_wettestQtr";446,860621186022
186;"slope_deg";4,28925098784655
186;"temp_meanAnn";14,7220124704896
186;"temp_meanColdQtr";11,114720015709
186;"temp_meanWarmQtr";18,5943952287168
186;"temp_seasonality";3,01073952763953
187;"elevation";51,9855868572788
187;"humidity_meanAnn";81,3612085916538
187;"precip_ann";1493,88627491066
187;"precip_driestQtr";287,844985388553
187;"precip_seasonality";22,9744067587034
187;"precip_wettestQtr";495,658386717517
187;"slope_deg";3,43874930496422
187;"temp_meanAnn";14,7032684568925
187;"temp_meanColdQtr";10,7595377035815
187;"temp_meanWarmQtr";18,5422983930568
187;"temp_seasonality";3,14196747348766
188;"elevation";117,950490978241
188;"humidity_meanAnn";81,1871413215637
188;"precip_ann";1561,37339020996
188;"precip_driestQtr";310,313311663818
188;"precip_seasonality";23,2181917264938
188;"precip_wettestQtr";542,843071313477
188;"slope_deg";6,79892706149319
188;"temp_meanAnn";14,4935272910118
188;"temp_meanColdQtr";10,412353695488
188;"temp_meanWarmQtr";18,3189944255829
188;"temp_seasonality";3,19320705637932
189;"elevation";130,999537834519
189;"humidity_meanAnn";80,3589366999254
189;"precip_ann";1487,21649639193
189;"precip_driestQtr";289,472497439167
189;"precip_seasonality";23,1671225208233
189;"precip_wettestQtr";512,026233080574
189;"slope_deg";9,33183659128658
189;"temp_meanAnn";15,0117038958986
189;"temp_meanColdQtr";11,2759803892741
189;"temp_meanWarmQtr";18,7863722106474
189;"temp_seasonality";3,04087011287589
190;"elevation";57,5967895418986
190;"humidity_meanAnn";79,5731807570383
190;"precip_ann";1335,2460210056
190;"precip_driestQtr";260,332214457119
190;"precip_seasonality";22,6698707189496
190;"precip_wettestQtr";451,753803877192
190;"slope_deg";6,56858142577906
190;"temp_meanAnn";15,3242410162835
190;"temp_meanColdQtr";11,80909508127
190;"temp_meanWarmQtr";19,0608220753363
190;"temp_seasonality";2,95300778973817
191;"elevation";29,5776258543014
191;"humidity_meanAnn";NA
191;"precip_ann";1227,13399113864
191;"precip_driestQtr";NA
191;"precip_seasonality";NA
191;"precip_wettestQtr";NA
191;"slope_deg";0,86246265687472
191;"temp_meanAnn";NA
191;"temp_meanColdQtr";NA
191;"temp_meanWarmQtr";NA
191;"temp_seasonality";NA
192;"elevation";62,7853653744371
192;"humidity_meanAnn";82
192;"precip_ann";1279,62476744788
192;"precip_driestQtr";222,470576705532
192;"precip_seasonality";23,8784496938702
192;"precip_wettestQtr";396,024343968273
192;"slope_deg";2,69987820023353
192;"temp_meanAnn";14,632603090573
192;"temp_meanColdQtr";11,0916792674156
192;"temp_meanWarmQtr";18,4723097096391
192;"temp_seasonality";2,99553768699516
193;"elevation";27,5423391745676
193;"humidity_meanAnn";82
193;"precip_ann";1276,80218219135
193;"precip_driestQtr";237,538809921666
193;"precip_seasonality";22,9586144042378
193;"precip_wettestQtr";408,368505623001
193;"slope_deg";2,48071743221842
193;"temp_meanAnn";14,3125241550127
193;"temp_meanColdQtr";10,7611967661898
193;"temp_meanWarmQtr";18,1755135099588
193;"temp_seasonality";2,99908602372904
194;"elevation";49,8540183198591
194;"humidity_meanAnn";81,9936789376395
194;"precip_ann";1384,63899265807
194;"precip_driestQtr";263,29508808245
194;"precip_seasonality";22,6635330200195
194;"precip_wettestQtr";447,11442867606
194;"slope_deg";5,3295445902567
194;"temp_meanAnn";14,7677105124337
194;"temp_meanColdQtr";10,9904299839565
194;"temp_meanWarmQtr";18,6157021811349
194;"temp_seasonality";3,08598705155509
195;"elevation";84,5656641062736
195;"humidity_meanAnn";81,5922061372452
195;"precip_ann";1543,12341490479
195;"precip_driestQtr";288,508077499295
195;"precip_seasonality";22,3422349371867
195;"precip_wettestQtr";488,186308245807
195;"slope_deg";7,22094928055474
195;"temp_meanAnn";14,4480648061036
195;"temp_meanColdQtr";10,4683295044112
195;"temp_meanWarmQtr";18,3387428620657
195;"temp_seasonality";3,17099526596011
196;"elevation";128,816237970352
196;"humidity_meanAnn";81,164382926178
196;"precip_ann";1674,59329532471
196;"precip_driestQtr";300,213235375977
196;"precip_seasonality";22,9327223747253
196;"precip_wettestQtr";521,465011599731
196;"slope_deg";7,52625657565038
196;"temp_meanAnn";14,4687610467911
196;"temp_meanColdQtr";10,2174579704285
196;"temp_meanWarmQtr";18,3385768486023
196;"temp_seasonality";3,26925376703739
197;"elevation";41,0355589302024
197;"humidity_meanAnn";80,4817675010894
197;"precip_ann";1521,35752160544
197;"precip_driestQtr";276,713932651869
197;"precip_seasonality";22,8152428373122
197;"precip_wettestQtr";480,972346266301
197;"slope_deg";3,96361480805224
197;"temp_meanAnn";14,899038630013
197;"temp_meanColdQtr";11,0015815974789
197;"temp_meanWarmQtr";18,7905639156237
197;"temp_seasonality";3,13109668098357
198;"elevation";42,8742343205537
198;"humidity_meanAnn";79,7332766254938
198;"precip_ann";1384,56191918676
198;"precip_driestQtr";247,153221340423
198;"precip_seasonality";26,069791685984
198;"precip_wettestQtr";441,12089646601
198;"slope_deg";5,52836833550139
198;"temp_meanAnn";15,1111728501624
198;"temp_meanColdQtr";11,5705706808302
198;"temp_meanWarmQtr";18,9537073705518
198;"temp_seasonality";3,00671711514247
199;"elevation";59,3797233966039
199;"humidity_meanAnn";82
199;"precip_ann";1227,60428927326
199;"precip_driestQtr";219,302373436408
199;"precip_seasonality";23,7972284074075
199;"precip_wettestQtr";387,153430928383
199;"slope_deg";2,14721961335053
199;"temp_meanAnn";14,5945801734924
199;"temp_meanColdQtr";11,040969245156
199;"temp_meanWarmQtr";18,4283833309887
199;"temp_seasonality";2,99962040047012
200;"elevation";70,1009694049456
200;"humidity_meanAnn";82
200;"precip_ann";1235,08038757216
200;"precip_driestQtr";224,502485865849
200;"precip_seasonality";23,3985876043363
200;"precip_wettestQtr";385,171094568811
200;"slope_deg";4,92626221281068
200;"temp_meanAnn";14,4134088356192
200;"temp_meanColdQtr";10,7820724743183
200;"temp_meanWarmQtr";18,2662601509281
200;"temp_seasonality";3,01200717421815
201;"elevation";36,1688859964754
201;"humidity_meanAnn";82
201;"precip_ann";1395,71941588785
201;"precip_driestQtr";226,275358744909
201;"precip_seasonality";23,3170095754697
201;"precip_wettestQtr";386,75891675911
201;"slope_deg";4,2071568510826
201;"temp_meanAnn";14,5998360001467
201;"temp_meanColdQtr";10,897623895063
201;"temp_meanWarmQtr";18,4484880744802
201;"temp_seasonality";3,03384066867278
202;"elevation";102,975981415558
202;"humidity_meanAnn";81,6399024641235
202;"precip_ann";1532,10466962891
202;"precip_driestQtr";279,966351761068
202;"precip_seasonality";22,1724186798801
202;"precip_wettestQtr";467,247000748497
202;"slope_deg";8,33520801186701
202;"temp_meanAnn";14,4842822250714
202;"temp_meanColdQtr";10,5035551502354
202;"temp_meanWarmQtr";18,3854737058531
202;"temp_seasonality";3,17139360787079
203;"elevation";118,390494488525
203;"humidity_meanAnn";81,0064855415344
203;"precip_ann";1583,01032818604
203;"precip_driestQtr";277,997482226563
203;"precip_seasonality";22,1888103876114
203;"precip_wettestQtr";474,389859259033
203;"slope_deg";8,15549785108864
203;"temp_meanAnn";14,4479019934654
203;"temp_meanColdQtr";10,200793697834
203;"temp_meanWarmQtr";18,3795498180389
203;"temp_seasonality";3,28965148706436
204;"elevation";41,2799307997337
204;"humidity_meanAnn";80,1501099945326
204;"precip_ann";1414,94541106867
204;"precip_driestQtr";256,680975278015
204;"precip_seasonality";22,2159155953233
204;"precip_wettestQtr";443,846222437987
204;"slope_deg";5,54716396885307
204;"temp_meanAnn";14,7395876329404
204;"temp_meanColdQtr";10,8442743616232
204;"temp_meanWarmQtr";18,7258549924343
204;"temp_seasonality";3,17092887128332
205;"elevation";63,8161544539185
205;"humidity_meanAnn";NA
205;"precip_ann";1802,6380891993
205;"precip_driestQtr";NA
205;"precip_seasonality";NA
205;"precip_wettestQtr";NA
205;"slope_deg";10,8206204344869
205;"temp_meanAnn";NA
205;"temp_meanColdQtr";NA
205;"temp_meanWarmQtr";NA
205;"temp_seasonality";NA
206;"elevation";113,505634958921
206;"humidity_meanAnn";79,8181874513769
206;"precip_ann";1908,1014973481
206;"precip_driestQtr";371,259111482715
206;"precip_seasonality";21,2378668570986
206;"precip_wettestQtr";630,684329874983
206;"slope_deg";13,5675651717745
206;"temp_meanAnn";13,6293816444612
206;"temp_meanColdQtr";10,071037575242
206;"temp_meanWarmQtr";17,5656256147049
206;"temp_seasonality";3,04108150022274
207;"elevation";NA
207;"humidity_meanAnn";78,4378957257384
207;"precip_ann";NA
207;"precip_driestQtr";324,338573136745
207;"precip_seasonality";26,1188694781747
207;"precip_wettestQtr";622,416147772809
207;"slope_deg";NA
207;"temp_meanAnn";14,4211559013882
207;"temp_meanColdQtr";10,6258618994793
207;"temp_meanWarmQtr";18,3271146434922
207;"temp_seasonality";3,11500273117573
208;"elevation";36,6870648551804
208;"humidity_meanAnn";NA
208;"precip_ann";1174,81264872203
208;"precip_driestQtr";NA
208;"precip_seasonality";NA
208;"precip_wettestQtr";NA
208;"slope_deg";2,44572302157229
208;"temp_meanAnn";NA
208;"temp_meanColdQtr";NA
208;"temp_meanWarmQtr";NA
208;"temp_seasonality";NA
209;"elevation";51,5559525198474
209;"humidity_meanAnn";82
209;"precip_ann";1160,0306409273
209;"precip_driestQtr";219,629663095179
209;"precip_seasonality";23,1540367176523
209;"precip_wettestQtr";373,682959401271
209;"slope_deg";4,02335956086929
209;"temp_meanAnn";14,4116728061943
209;"temp_meanColdQtr";10,8392966050319
209;"temp_meanWarmQtr";18,2840102408808
209;"temp_seasonality";3,0003490707916
210;"elevation";21,9621282120441
210;"humidity_meanAnn";82
210;"precip_ann";1273,99297967602
210;"precip_driestQtr";233,94909034464
210;"precip_seasonality";21,8472063531384
210;"precip_wettestQtr";386,847789516589
210;"slope_deg";2,41266986262955
210;"temp_meanAnn";14,4448700188885
210;"temp_meanColdQtr";10,8191663708191
210;"temp_meanWarmQtr";18,308185312937
210;"temp_seasonality";3,01690127069955
211;"elevation";79,917913940965
211;"humidity_meanAnn";81,5894426864065
211;"precip_ann";1490,96635110488
211;"precip_driestQtr";261,095612851352
211;"precip_seasonality";21,5491506876859
211;"precip_wettestQtr";433,727963037742
211;"slope_deg";6,5508871694963
211;"temp_meanAnn";14,4390230416254
211;"temp_meanColdQtr";10,4506535186783
211;"temp_meanWarmQtr";18,3512005291495
211;"temp_seasonality";3,18236979598443
212;"elevation";80,0808225388034
212;"humidity_meanAnn";80,8474577453613
212;"precip_ann";1439,20841085268
212;"precip_driestQtr";263,344926119995
212;"precip_seasonality";22,5590356824875
212;"precip_wettestQtr";451,564788162231
212;"slope_deg";7,08655934581027
212;"temp_meanAnn";14,4523339235306
212;"temp_meanColdQtr";10,1527832357407
212;"temp_meanWarmQtr";18,4024664482117
212;"temp_seasonality";3,3202164249897
213;"elevation";47,0924303779604
213;"humidity_meanAnn";80,0000036965874
213;"precip_ann";1332,35685078403
213;"precip_driestQtr";251,612171694421
213;"precip_seasonality";23,6660888925019
213;"precip_wettestQtr";447,364758144384
213;"slope_deg";7,02043896166367
213;"temp_meanAnn";14,7392103254245
213;"temp_meanColdQtr";10,834802936787
213;"temp_meanWarmQtr";18,7727206364254
213;"temp_seasonality";3,20313639972119
214;"elevation";29,757961763276
214;"humidity_meanAnn";79,7492864345147
214;"precip_ann";1234,63990247572
214;"precip_driestQtr";233,848677855814
214;"precip_seasonality";23,3945524084594
214;"precip_wettestQtr";409,715119829199
214;"slope_deg";4,79778662887779
214;"temp_meanAnn";14,9338409884806
214;"temp_meanColdQtr";11,1429694070696
214;"temp_meanWarmQtr";18,9476514859985
214;"temp_seasonality";3,14786975804912
215;"elevation";164,191643089085
215;"humidity_meanAnn";NA
215;"precip_ann";1854,91623351521
215;"precip_driestQtr";NA
215;"precip_seasonality";NA
215;"precip_wettestQtr";NA
215;"slope_deg";16,4552008933249
215;"temp_meanAnn";NA
215;"temp_meanColdQtr";NA
215;"temp_meanWarmQtr";NA
215;"temp_seasonality";NA
216;"elevation";301,655331136643
216;"humidity_meanAnn";78,9062237676374
216;"precip_ann";2031,89525369029
216;"precip_driestQtr";318,01471945853
216;"precip_seasonality";24,4652030625961
216;"precip_wettestQtr";593,066459321344
216;"slope_deg";18,1186514298774
216;"temp_meanAnn";14,8589199058385
216;"temp_meanColdQtr";10,9206036354788
216;"temp_meanWarmQtr";18,7609313649869
216;"temp_seasonality";3,1626293892525
217;"elevation";114,550284159589
217;"humidity_meanAnn";78,3627710890903
217;"precip_ann";1906,00898548444
217;"precip_driestQtr";300,15055136601
217;"precip_seasonality";28,7631735598223
217;"precip_wettestQtr";603,055558765532
217;"slope_deg";11,5356392506555
217;"temp_meanAnn";14,4726463815056
217;"temp_meanColdQtr";10,5403071073521
217;"temp_meanWarmQtr";18,409965585468
217;"temp_seasonality";3,18328204800777
218;"elevation";NA
218;"humidity_meanAnn";78
218;"precip_ann";NA
218;"precip_driestQtr";293,836779726749
218;"precip_seasonality";28,9892912352104
218;"precip_wettestQtr";604,100282805958
218;"slope_deg";NA
218;"temp_meanAnn";14,4507128161867
218;"temp_meanColdQtr";10,5935520646675
218;"temp_meanWarmQtr";18,4122288398195
218;"temp_seasonality";3,16200147595322
219;"elevation";50,0560499532144
219;"humidity_meanAnn";NA
219;"precip_ann";1173,11315745656
219;"precip_driestQtr";NA
219;"precip_seasonality";NA
219;"precip_wettestQtr";NA
219;"slope_deg";3,76487942939415
219;"temp_meanAnn";NA
219;"temp_meanColdQtr";NA
219;"temp_meanWarmQtr";NA
219;"temp_seasonality";NA
220;"elevation";31,2331309028075
220;"humidity_meanAnn";82
220;"precip_ann";1258,64776618112
220;"precip_driestQtr";249,616393151125
220;"precip_seasonality";21,5126306959346
220;"precip_wettestQtr";407,749911082547
220;"slope_deg";2,63564915485587
220;"temp_meanAnn";14,3422060915783
220;"temp_meanColdQtr";10,7218788281491
220;"temp_meanWarmQtr";18,208434512313
220;"temp_seasonality";3,03207048187484
221;"elevation";54,6867745542526
221;"humidity_meanAnn";81,6891815872192
221;"precip_ann";1374,09625959473
221;"precip_driestQtr";252,799715589905
221;"precip_seasonality";22,0522294023514
221;"precip_wettestQtr";419,428357522583
221;"slope_deg";4,41670149424039
221;"temp_meanAnn";14,2368589085579
221;"temp_meanColdQtr";10,2240517230034
221;"temp_meanWarmQtr";18,1754120161057
221;"temp_seasonality";3,2111453523159
222;"elevation";60,2054698287927
222;"humidity_meanAnn";80,7893006837104
222;"precip_ann";1378,17716707469
222;"precip_driestQtr";257,203708588789
222;"precip_seasonality";22,563443262028
222;"precip_wettestQtr";437,198476220099
222;"slope_deg";2,82542654791222
222;"temp_meanAnn";14,2956308242061
222;"temp_meanColdQtr";10,2138683089504
