"";"sp";"wc";"bc";"network.category";"landscape.category";"dispersal.category";"degree";"dispersal.distance";"presences"
"27151";"sp24";4,90192525216012;9850398428459040768;"dd03";"sa03";"dk02";9;0,196380940824747;7
"27152";"sp25";300,469630312459;4,4188986663322e+19;"dd03";"sa03";"dk02";6;2,34397133277325;62
"27153";"sp26";19,6308168150059;52140793098308206592;"dd03";"sa03";"dk02";5;0,438544440609128;15
"27154";"sp27";339,895644447483;66347233685545213952;"dd03";"sa03";"dk02";12;0,90926266387105;65
"27155";"sp28";186,973136673738;29709570557839327232;"dd03";"sa03";"dk02";8;0,599455487310953;68
"27156";"sp29";26,2214431503998;10476460985938378752;"dd03";"sa03";"dk02";10;0,709214566648007;7
"27157";"sp30";83,7863749531428;2640465177071649792;"dd03";"sa03";"dk02";8;0,486761077413605;73
"27158";"sp01";11,4032536595559;3,74006386991271e+25;"dd01";"sa02";"dk05";3;1,54162920452654;12
"27159";"sp02";197,32628086843;2,02673746234332e+28;"dd01";"sa02";"dk05";4;1,03128356859088;75
"27160";"sp03";6,8725333553635;5,33968336096159e+26;"dd01";"sa02";"dk05";3;0,315037677064538;8
"27161";"sp04";722,847279840845;1,45867375316606e+30;"dd01";"sa02";"dk05";9;6,22316829081545;44
"27162";"sp05";69,3188801457469;3,3051008818924e+27;"dd01";"sa02";"dk05";5;5,63887100633154;15
"27163";"sp06";1050,00329714682;1,61995500921352e+32;"dd01";"sa02";"dk05";5;12,0719432060439;74
"27164";"sp07";277,05674788496;5,61426191096921e+30;"dd01";"sa02";"dk05";4;19,7337128582755;61
"27165";"sp08";551,023095235039;2,03962972516885e+28;"dd01";"sa02";"dk05";6;5,26238699613099;77
"27166";"sp09";301,369247481936;2,10834586472118e+28;"dd01";"sa02";"dk05";6;3,9820777660418;71
"27167";"sp10";321,01944606137;1,23821534506757e+28;"dd01";"sa02";"dk05";5;2,91430071381725;30
"27168";"sp11";509,634021563015;1,05149315012214e+30;"dd01";"sa02";"dk05";5;12,5822934799625;44
"27169";"sp13";1,15641471047134;1,04542107478788e+27;"dd01";"sa02";"dk05";2;1,28440980613232;3
"27170";"sp14";517,21740745132;6,12493401042173e+29;"dd01";"sa02";"dk05";4;3,00005637723511;56
"27171";"sp15";0,368189119301246;6,14799606868456e+21;"dd01";"sa02";"dk05";3;0,0290180742740631;4
"27172";"sp16";394,022875278264;4,47274902937727e+28;"dd01";"sa02";"dk05";3;5,75490242954264;65
"27173";"sp17";149,749032956502;3,27341216926914e+26;"dd01";"sa02";"dk05";5;0,493824020028114;24
"27174";"sp18";47,1743084093253;4,52669310728234e+25;"dd01";"sa02";"dk05";4;0,550171548500657;18
"27175";"sp19";18,3429546898191;6,2437884118267e+25;"dd01";"sa02";"dk05";5;1,43736860106392;23
"27176";"sp20";70,7311306055151;4,38297384319913e+27;"dd01";"sa02";"dk05";7;0,479823119938374;56
"27177";"sp21";27,7335280863751;2,47492740786808e+25;"dd01";"sa02";"dk05";3;0,432887675240636;9
"27178";"sp22";23,1755210712074;1,07460032168797e+26;"dd01";"sa02";"dk05";5;0,647232701026179;42
"27179";"sp25";913,54735770911;9,83523033832253e+31;"dd01";"sa02";"dk05";4;4,71934266744142;74
"27180";"sp26";64,3681747803994;5,03100295232928e+27;"dd01";"sa02";"dk05";6;0,094552980735898;19
"27181";"sp27";962,894363157886;5,83794787477137e+31;"dd01";"sa02";"dk05";5;2,00172205708426;79
"27182";"sp29";0,875941872872636;1,95739065031288;"dd01";"sa02";"dk05";4;0,531933109745399;2
"27183";"sp30";19,2883987612378;4,94623131467661e+27;"dd01";"sa02";"dk05";4;8,31570798870096;72
"27184";"sp01";130,98935705969;7068460270,19899;"dd05";"sa03";"dk01";10;5,02932420096604;25
"27185";"sp02";256,773353867747;27620219117,1725;"dd05";"sa03";"dk01";12;0,196265372137229;55
"27186";"sp03";35,492952545742;11293877,4983267;"dd05";"sa03";"dk01";17;0,271325540418426;13
"27187";"sp04";359,61116635917;55348952018,0886;"dd05";"sa03";"dk01";16;1,1099749802983;26
"27188";"sp05";158,104571785216;138145758,046445;"dd05";"sa03";"dk01";14;0,098599253843228;17
"27189";"sp06";215,445456246291;21039414358,1805;"dd05";"sa03";"dk01";13;0,110189698636532;60
"27190";"sp07";326,560680695852;30385093582,2451;"dd05";"sa03";"dk01";18;0,356102257346114;65
"27191";"sp08";625,134763953909;409698695189,918;"dd05";"sa03";"dk01";19;1,96560686815503;59
"27192";"sp09";866,15611034432;52855431574,1846;"dd05";"sa03";"dk01";18;1,17218859869758;63
"27193";"sp10";91,8796216755763;2705147472,96255;"dd05";"sa03";"dk01";19;0,708965820570787;18
"27194";"sp11";610,712964889016;29505748428,4028;"dd05";"sa03";"dk01";21;0,0825736597180367;55
"27195";"sp12";302,182216531318;173934218,072964;"dd05";"sa03";"dk01";15;2,46934203877552;17
"27196";"sp13";74,4232680055065;129632172,402936;"dd05";"sa03";"dk01";16;0,229560503527694;16
"27197";"sp14";300,047523553401;11733111142,2633;"dd05";"sa03";"dk01";14;0,157983727735087;64
"27198";"sp15";127,609848518012;181146277,324455;"dd05";"sa03";"dk01";20;0,340656897053123;20
"27199";"sp16";289,848350073415;23153669477,3761;"dd05";"sa03";"dk01";17;0,580351232861479;43
"27200";"sp17";314,355622216031;3516450030,82788;"dd05";"sa03";"dk01";21;3,66790055466776;18
"27201";"sp18";112,335635081027;39228642,8650861;"dd05";"sa03";"dk01";17;0,84453166889446;17
"27202";"sp19";326,635103022521;116809486257,208;"dd05";"sa03";"dk01";18;1,19393188873293;39
"27203";"sp20";381,527912443899;19077659758,638;"dd05";"sa03";"dk01";13;0,529503039341146;64
"27204";"sp21";45,3924963706496;38619946,4930347;"dd05";"sa03";"dk01";12;0,163898218423128;15
"27205";"sp22";514,84150928511;259734813652,85;"dd05";"sa03";"dk01";23;0,0947947297245264;54
"27206";"sp23";79,5514550523237;38980234,8142442;"dd05";"sa03";"dk01";14;5,05247160515992;16
"27207";"sp24";10,4700181463212;78384458,3261473;"dd05";"sa03";"dk01";12;0,405667059007548;12
"27208";"sp25";290,043402821554;1208835830795,73;"dd05";"sa03";"dk01";14;4,37497968452619;60
"27209";"sp26";160,140588692698;8660788185,57292;"dd05";"sa03";"dk01";16;1,36414740601541;34
"27210";"sp27";182,762327214733;22858272128,3391;"dd05";"sa03";"dk01";15;0,624660615498821;59
"27211";"sp28";335,084741227791;22551987944,6689;"dd05";"sa03";"dk01";26;0,599293955912193;41
"27212";"sp29";29,1558452346651;87844270,8749721;"dd05";"sa03";"dk01";16;0,667359863097469;12
"27213";"sp30";496,237106924163;250175370490,003;"dd05";"sa03";"dk01";22;0,0112713066710381;51
"27214";"sp01";42,7772446279187;2,14320832421444e+23;"dd04";"sa03";"dk01";13;0,764324750130375;19
"27215";"sp02";987,214661521081;1,15787619183932e+28;"dd04";"sa03";"dk01";19;3,42420620454435;67
"27216";"sp03";48,8235566348995;2,89251880787595e+23;"dd04";"sa03";"dk01";12;0,627845369900266;6
"27217";"sp04";294,204282066226;1,17444099700381e+26;"dd04";"sa03";"dk01";14;2,23743809003356;38
"27218";"sp05";49,8028377120301;8,00950233955426e+24;"dd04";"sa03";"dk01";16;0,657927725746163;10
"27219";"sp06";469,561939833081;2,81963823002444e+26;"dd04";"sa03";"dk01";13;0,688740943632066;72
"27220";"sp07";520,81544078307;9,8628765659736e+25;"dd04";"sa03";"dk01";10;1,05171109978717;58
"27221";"sp08";469,402215144511;1,90044749861796e+26;"dd04";"sa03";"dk01";17;0,317363514120909;71
"27222";"sp09";449,225401414621;1,72563942083575e+26;"dd04";"sa03";"dk01";19;0,924148540322979;69
"27223";"sp10";129,00609681618;4,19104764774692e+25;"dd04";"sa03";"dk01";13;2,25063711393598;20
"27224";"sp11";735,790396917898;1,72368926620874e+26;"dd04";"sa03";"dk01";13;3,03360410762911;48
"27225";"sp12";66,5845274845347;1,61301164676929e+24;"dd04";"sa03";"dk01";11;0,883791056151191;13
"27226";"sp13";16,2191397221601;9,82386600957425e+20;"dd04";"sa03";"dk01";8;0,709262068693836;10
"27227";"sp14";489,500719820795;5,57269804252194e+27;"dd04";"sa03";"dk01";18;0,531250667716202;56
"27228";"sp15";27,5399539449235;1,01165244994819e+22;"dd04";"sa03";"dk01";9;1,32816449547173;14
"27229";"sp16";586,575043218853;2,41681517149136e+26;"dd04";"sa03";"dk01";17;3,0216824087807;54
"27230";"sp17";112,268890006015;2,51190012873868e+25;"dd04";"sa03";"dk01";10;2,82682393665248;15
"27231";"sp18";81,0920243146331;1,53035908721113e+24;"dd04";"sa03";"dk01";18;0,748642259587844;11
"27232";"sp19";111,074684931636;2,83567833096759e+25;"dd04";"sa03";"dk01";10;1,37322180588406;32
"27233";"sp20";343,495019336294;1,11402185064328e+26;"dd04";"sa03";"dk01";7;1,26580382877948;57
"27234";"sp21";39,1787296534955;4,6468013310832e+24;"dd04";"sa03";"dk01";10;2,02179062516055;9
"27235";"sp22";614,417602984262;1,17514276435604e+26;"dd04";"sa03";"dk01";15;5,20280520838308;47
"27236";"sp23";44,9410882636689;1,04794115142244e+22;"dd04";"sa03";"dk01";13;0,700903666516145;12
"27237";"sp24";22,6415658860289;6,07465476264755e+22;"dd04";"sa03";"dk01";15;0,642620444297791;9
"27238";"sp25";1043,82812703935;2,31435204037628e+26;"dd04";"sa03";"dk01";12;2,6556436070673;72
"27239";"sp26";40,8180416494006;4,2714608056014e+23;"dd04";"sa03";"dk01";13;3,73804213087049;24
"27240";"sp27";290,606191224105;1,92095597431462e+28;"dd04";"sa03";"dk01";7;8,08031890744858;72
"27241";"sp28";647,589857675973;6,28262498855158e+25;"dd04";"sa03";"dk01";18;3,17787276192909;52
"27242";"sp29";32,4613362882011;6,30940662194993e+22;"dd04";"sa03";"dk01";11;1,77752819651725;9
"27243";"sp30";451,860856128088;5,22771187074346e+26;"dd04";"sa03";"dk01";9;4,69710804206501;64
"27244";"sp01";132,82026952502;1,15163530877339e+27;"dd04";"sa03";"dk05";11;1,26821894384921;35
"27245";"sp02";850,489227998551;2,21432443873783e+28;"dd04";"sa03";"dk05";17;5,15115653334146;51
"27246";"sp03";23,4398783918852;3,14562679586667e+24;"dd04";"sa03";"dk05";18;4,40351753967324;4
"27247";"sp04";372,574987528129;4,47821355756936e+27;"dd04";"sa03";"dk05";13;2,60951993055642;23
"27248";"sp05";53,8144949866915;4,23859134895255e+24;"dd04";"sa03";"dk05";19;0,381928013637662;6
"27249";"sp06";1412,90924215295;2,87393305579624e+29;"dd04";"sa03";"dk05";14;11,4113459282352;65
"27250";"sp07";359,395657172778;3,80626897435195e+26;"dd04";"sa03";"dk05";8;0,832383690401912;69
"27251";"sp08";661,385800155472;9,16801262409688e+26;"dd04";"sa03";"dk05";10;2,7789678900115;59
"27252";"sp09";754,856857891512;2,04865669669179e+29;"dd04";"sa03";"dk05";11;11,2580457621052;63
"27253";"sp10";63,9467987277164;1,57737975098861e+26;"dd04";"sa03";"dk05";20;5,75663563575516;14
"27254";"sp11";578,926595665875;4,08990884502407e+27;"dd04";"sa03";"dk05";13;0,906219005681438;68
"27255";"sp12";132,483936052291;6,24081309772804e+26;"dd04";"sa03";"dk05";13;2,74085635505617;9
"27256";"sp13";199,5735599714;1,79550263438016e+25;"dd04";"sa03";"dk05";18;3,79413216916804;21
"27257";"sp14";1190,93853646479;1,05344650966484e+29;"dd04";"sa03";"dk05";12;7,24444249983797;71
"27258";"sp15";15,148983501827;8,138336749004e+25;"dd04";"sa03";"dk05";12;3,58155494166498;26
"27259";"sp16";280,105287355431;2,14846945627325e+27;"dd04";"sa03";"dk05";13;12,7037611895039;40
"27260";"sp17";50,6985590933119;6,01734672648225e+25;"dd04";"sa03";"dk05";12;0,0202116556465626;12
"27261";"sp18";68,3832467645311;4,07492820328356e+26;"dd04";"sa03";"dk05";15;0,605503453120185;8
"27262";"sp19";296,231901265602;2,60136881165696e+27;"dd04";"sa03";"dk05";14;0,592588044703007;45
"27263";"sp20";637,809541687074;6,20000512497795e+26;"dd04";"sa03";"dk05";13;1,19952170665361;69
"27264";"sp21";10,458827751307;4,7458793978898e+24;"dd04";"sa03";"dk05";10;10,6224436233367;4
"27265";"sp22";651,335758500995;2,10779678489661e+27;"dd04";"sa03";"dk05";16;1,55447198450565;66
"27266";"sp23";132,947301264942;2,99944101624318e+26;"dd04";"sa03";"dk05";13;0,10024718351311;21
"27267";"sp24";70,2689089703421;2,98021014738116e+24;"dd04";"sa03";"dk05";11;10,8123819450463;15
"27268";"sp25";1436,08378812873;2,43419039139716e+28;"dd04";"sa03";"dk05";18;4,76070592908149;63
"27269";"sp26";373,39248633634;9,4215607006631e+26;"dd04";"sa03";"dk05";9;1,28314138948917;43
"27270";"sp27";633,769219082748;4,57756541051776e+27;"dd04";"sa03";"dk05";17;1,13034064695239;60
"27271";"sp28";264,675463413651;7,08806942399696e+27;"dd04";"sa03";"dk05";9;1,19857263811137;39
"27272";"sp29";45,0309386925716;6,05281155518492e+23;"dd04";"sa03";"dk05";14;1,79914724693736;15
"27273";"sp30";474,329619539951;3,5569016864656e+27;"dd04";"sa03";"dk05";15;1,16378736123443;51
"27274";"sp01";12,7174870096238;3329632918645874;"dd01";"sa02";"dk04";4;0,479588857415071;22
"27275";"sp02";230,340217806063;3,80105964688413e+24;"dd01";"sa02";"dk04";5;1,71813529357314;68
"27276";"sp03";1,02705677268325;3,39522691299927e+22;"dd01";"sa02";"dk04";5;0,904470557967822;6
"27277";"sp04";34,0219872148467;2712,0577688797;"dd01";"sa02";"dk04";3;2,63245841849569;33
"27278";"sp05";0,782447437439983;1,14835885342624e+23;"dd01";"sa02";"dk04";4;1,76725988835096;12
"27279";"sp06";302,463829673633;2,6822520795109e+27;"dd01";"sa02";"dk04";3;6,94719850486686;69
"27280";"sp07";60,4240995379177;206,982296354673;"dd01";"sa02";"dk04";4;0,438444516998758;65
"27281";"sp08";102,128359894915;3,40049541447851e+24;"dd01";"sa02";"dk04";4;1,99291628836317;69
"27282";"sp09";8,04277723751819;2712,0577688797;"dd01";"sa02";"dk04";4;1,23635961363713;69
"27283";"sp10";32,3512513326218;1,14520111297509e+24;"dd01";"sa02";"dk04";3;1,04855085412661;19
"27284";"sp11";1,46517298137364;9,92450968829121;"dd01";"sa02";"dk04";2;0,663637589663267;47
"27285";"sp13";0,866429821957728;12,0601646085814;"dd01";"sa02";"dk04";5;3,35161177802804;12
"27286";"sp14";157,772852044918;2,93431768819537e+27;"dd01";"sa02";"dk04";4;11,8431983484063;62
"27287";"sp16";79,6384883411268;2,75404696141941e+22;"dd01";"sa02";"dk04";4;3,15037969985329;61
"27288";"sp17";11,689097476404;1,69520149441441e+22;"dd01";"sa02";"dk04";2;0,0865724099179109;18
"27289";"sp18";23,7259343541718;1,37127286742601e+22;"dd01";"sa02";"dk04";3;5,81190561717917;14
"27290";"sp19";26,0633108747806;6,78724685623652e+20;"dd01";"sa02";"dk04";3;2,33825919020894;27
"27291";"sp20";23,6445685516253;3,95643914067922e+22;"dd01";"sa02";"dk04";2;0,239550976703564;64
"27292";"sp22";45,2505812667881;279,026005411936;"dd01";"sa02";"dk04";3;1,10500995938977;45
"27293";"sp23";11,0899946242766;2161,98590769753;"dd01";"sa02";"dk04";5;4,93437627418976;12
"27294";"sp24";3,11102398170345;9,92450968829121;"dd01";"sa02";"dk04";3;1,34925644472241;9
"27295";"sp25";122,930683165847;2,59092686981152e+20;"dd01";"sa02";"dk04";4;1,15086282237745;69
"27296";"sp26";25,4764551226105;126,786479777018;"dd01";"sa02";"dk04";4;0,0497924085148352;27
"27297";"sp28";175,493124387431;8,23690913545259e+24;"dd01";"sa02";"dk04";5;9,46103331887341;59
"27298";"sp30";3,70896065485213;3,28878779395463e+26;"dd01";"sa02";"dk04";6;2,88970351718624;68
"27299";"sp01";28,8913487192386;1,1668521863055e+26;"dd03";"sa01";"dk05";9;2,35349904559553;17
"27300";"sp02";642,753805115376;6,81249233373953e+27;"dd03";"sa01";"dk05";10;1,44002600137428;69
"27301";"sp04";188,371316163181;1,78452728493088e+29;"dd03";"sa01";"dk05";14;9,76685631969824;44
"27302";"sp05";33,106013412675;1,54346748628724e+25;"dd03";"sa01";"dk05";9;12,8224869065716;16
"27303";"sp06";524,93282671023;1,23024435872155e+30;"dd03";"sa01";"dk05";11;13,1731105440094;68
"27304";"sp07";296,890059171929;2,58446007779121e+27;"dd03";"sa01";"dk05";8;1,80356918461621;56
"27305";"sp08";658,29282498382;3,09551012311953e+29;"dd03";"sa01";"dk05";13;5,05868436751847;67
"27306";"sp09";499,539236129605;8,45764478768265e+27;"dd03";"sa01";"dk05";12;1,14633896245343;67
"27307";"sp10";131,865519803563;2,29539191669967e+27;"dd03";"sa01";"dk05";9;4,48718078790193;30
"27308";"sp11";152,336768505175;7,40962174848097e+28;"dd03";"sa01";"dk05";13;0,50139126740396;42
"27309";"sp12";33,9156080801792;2,67825699464268e+25;"dd03";"sa01";"dk05";9;0,996906947344542;18
"27310";"sp13";6,74139294422998;2,55681932890759e+23;"dd03";"sa01";"dk05";7;0,645124927163124;9
"27311";"sp14";253,550098218286;9,81124544133018e+28;"dd03";"sa01";"dk05";11;0,958632528781891;51
"27312";"sp15";66,7366054836394;2,01854076941204e+25;"dd03";"sa01";"dk05";15;3,07018024716055;11
"27313";"sp16";154,39735736427;1,06163581636651e+29;"dd03";"sa01";"dk05";10;0,56311591155827;58
"27314";"sp17";55,5657765494317;1,77807701479297e+27;"dd03";"sa01";"dk05";7;6,97771319293957;21
"27315";"sp18";54,3398548457107;1,16887246283587e+27;"dd03";"sa01";"dk05";11;0,299882475286722;18
"27316";"sp19";186,414764637481;3,02799937710723e+28;"dd03";"sa01";"dk05";9;3,41363665062574;26
"27317";"sp20";536,467566418224;4,93717296477873e+27;"dd03";"sa01";"dk05";10;2,8500855259192;51
"27318";"sp21";18,9831619181799;1,78938367126038e+25;"dd03";"sa01";"dk05";9;1,90319138579071;15
"27319";"sp22";668,31618571091;7,73090277351943e+28;"dd03";"sa01";"dk05";13;3,00066675601487;41
"27320";"sp23";65,2644402904248;2,38166418998222e+24;"dd03";"sa01";"dk05";12;2,97039121372585;9
"27321";"sp24";34,7970710153136;2,25566144886628e+25;"dd03";"sa01";"dk05";12;1,45579185150564;6
"27322";"sp25";583,103636428258;1,56562071812518e+28;"dd03";"sa01";"dk05";17;0,976999652328133;68
"27323";"sp26";28,8927183911934;3,00073954616172e+26;"dd03";"sa01";"dk05";8;0,165717492827664;23
"27324";"sp27";688,619639415312;9,76470088306127e+27;"dd03";"sa01";"dk05";11;2,4960306622088;66
"27325";"sp28";112,836550227112;2,1631664084753e+26;"dd03";"sa01";"dk05";8;13,2496452026798;58
"27326";"sp29";23,200632928758;2,28380303487157e+25;"dd03";"sa01";"dk05";10;1,42991464398801;6
"27327";"sp30";521,211395228679;4,30782287049192e+29;"dd03";"sa01";"dk05";9;6,16361937638292;69
"27328";"sp01";173,642636784638;2,21845771052114e+20;"dd03";"sa05";"dk05";9;6,47416118498812;43
"27329";"sp02";452,605083331263;17851185907314866176;"dd03";"sa05";"dk05";10;7,73008033599625;40
"27330";"sp03";48,2423474744933;11538832548154618;"dd03";"sa05";"dk05";9;1,51972105354071;10
"27331";"sp04";192,417949204617;80286461686463709184;"dd03";"sa05";"dk05";9;11,5986452187294;20
"27332";"sp05";21,1775384882055;12445566227286018;"dd03";"sa05";"dk05";11;0,521794984099013;11
"27333";"sp06";299,767632753664;1,94954622454589e+20;"dd03";"sa05";"dk05";10;8,62920965948954;49
"27334";"sp07";552,034135127275;30461888048783413248;"dd03";"sa05";"dk05";12;1,93996876478195;56
"27335";"sp08";312,422724241507;64963791119207514112;"dd03";"sa05";"dk05";19;1,24423616938293;46
"27336";"sp09";62,7519721005852;3,67177347905497e+20;"dd03";"sa05";"dk05";4;8,49905843346286;52
"27337";"sp10";109,997015384545;639610737702518912;"dd03";"sa05";"dk05";14;6,6601409014679;12
"27338";"sp11";375,317982246889;33766406149598744576;"dd03";"sa05";"dk05";7;1,90993388742208;57
"27339";"sp12";72,9288952915547;36486086527099104;"dd03";"sa05";"dk05";10;15,3568755676793;12
"27340";"sp13";315,038300861506;6,289409825102e+19;"dd03";"sa05";"dk05";15;8,72846467853343;29
"27341";"sp14";422,52041519866;46014005968728416256;"dd03";"sa05";"dk05";11;2,53304794989526;60
"27342";"sp15";417,047314373573;8,668792695587e+19;"dd03";"sa05";"dk05";9;1,04970657078677;37
"27343";"sp16";251,443933273017;2,8520984216279e+19;"dd03";"sa05";"dk05";9;3,33008323220496;33
"27344";"sp17";155,073417055168;614340146313382656;"dd03";"sa05";"dk05";16;4,30914242921357;12
"27345";"sp18";34,1604073217568;393878519957953088;"dd03";"sa05";"dk05";8;0,180282946676016;11
"27346";"sp19";408,439059550401;4,65859670513335e+20;"dd03";"sa05";"dk05";15;7,09972947705427;49
"27347";"sp20";479,455223621396;26557318847095832576;"dd03";"sa05";"dk05";13;0,676282073405467;59
"27348";"sp21";27,2890909817481;21954996877104760;"dd03";"sa05";"dk05";11;0,194857722888841;11
"27349";"sp22";224,443762692776;2,39515887122387e+20;"dd03";"sa05";"dk05";10;0,285626246811535;56
"27350";"sp23";68,467459216858;58722759542543876096;"dd03";"sa05";"dk05";13;8,52814250388994;30
"27351";"sp24";269,217514760613;51960726233956073472;"dd03";"sa05";"dk05";13;8,12816421653996;27
"27352";"sp25";92,9660270289338;40903958509125074944;"dd03";"sa05";"dk05";11;0,989590564742684;49
"27353";"sp26";50,1652969902495;1,39951779226889e+20;"dd03";"sa05";"dk05";5;10,654526002201;47
"27354";"sp27";115,428298177772;835637270521592192;"dd03";"sa05";"dk05";4;5,30241936428433;46
"27355";"sp28";224,140257926401;3088287161560773632;"dd03";"sa05";"dk05";12;1,26399594545364;32
"27356";"sp30";225,815487515683;1567858918868121344;"dd03";"sa05";"dk05";10;0,609057540073991;37
"27357";"sp01";118,006667615534;80677498202,7405;"dd01";"sa05";"dk03";3;2,9089580325592;45
"27358";"sp02";11,0151798620209;4277066906004,95;"dd01";"sa05";"dk03";4;0,04136994898036;36
"27359";"sp03";1,37158623218376;411815266,311502;"dd01";"sa05";"dk03";3;2,09071477024181;12
"27360";"sp04";52,8576424121643;142015697951262;"dd01";"sa05";"dk03";9;0,825183868408203;25
"27361";"sp05";64,1679987496917;533107102615,533;"dd01";"sa05";"dk03";5;3,58434880135541;14
"27362";"sp06";120,132964369427;439116246872871;"dd01";"sa05";"dk03";5;0,145371926017106;42
"27363";"sp07";128,651095391752;43559067883338;"dd01";"sa05";"dk03";4;4,03023609502201;55
"27364";"sp08";66,1164276326776;11112618907364,8;"dd01";"sa05";"dk03";6;0,277105659482959;42
"27365";"sp09";63,0277095560532;14702000249121,5;"dd01";"sa05";"dk03";6;0,983219766058028;48
"27366";"sp10";30,9302050441898;1803183468511,98;"dd01";"sa05";"dk03";5;0,905505473725498;18
"27367";"sp11";252,449281216363;600601045430840;"dd01";"sa05";"dk03";5;3,21360444279951;61
"27368";"sp13";8,27023739050295;913175509147,049;"dd01";"sa05";"dk03";2;7,4058268475802;29
"27369";"sp14";107,523690248303;348681347218886;"dd01";"sa05";"dk03";4;0,670470142737031;56
"27370";"sp15";5,06737798957056;1131087147,1166;"dd01";"sa05";"dk03";3;2,10849055639448;35
"27371";"sp16";35,5585380367712;4594757657408,51;"dd01";"sa05";"dk03";3;1,24694645777345;31
"27372";"sp17";30,2047531036414;111271158081,183;"dd01";"sa05";"dk03";5;0,515597073361278;18
"27373";"sp18";36,2274686785252;15925217699,9762;"dd01";"sa05";"dk03";4;0,184758622199297;14
"27374";"sp19";4,98858581254185;98141582799,5943;"dd01";"sa05";"dk03";5;1,04501235950738;54
"27375";"sp20";56,5001711762295;14734230705,0399;"dd01";"sa05";"dk03";7;0,752676334232092;57
"27376";"sp21";50,2268766533579;7214566735,30627;"dd01";"sa05";"dk03";3;6,07387095656166;13
"27377";"sp22";59,5542442419812;276926847552,015;"dd01";"sa05";"dk03";5;0,523961957177171;62
"27378";"sp25";109,4570227411;18322154429322,8;"dd01";"sa05";"dk03";4;0,539553697220981;42
"27379";"sp26";61,5359468373061;9245491176151,1;"dd01";"sa05";"dk03";6;0,316224611750772;51
"27380";"sp27";203,706943275172;1517316752784087;"dd01";"sa05";"dk03";5;7,73234284999681;42
"27381";"sp29";27,4653064592167;3489307241,36181;"dd01";"sa05";"dk03";4;2,28783112942221;25
"27382";"sp30";8,22948552606879;9348688927,44661;"dd01";"sa05";"dk03";4;5,18617182572312;35
"27383";"sp01";6,33457195093856;74434237,4926575;"dd01";"sa02";"dk03";4;2,92695452519765;36
"27384";"sp02";38,3188718812349;520183200,946175;"dd01";"sa02";"dk03";4;4,20739262337949;50
"27385";"sp03";0,0376471840701163;102915,268440838;"dd01";"sa02";"dk03";6;1,61347839786651;5
"27386";"sp04";35,287680280213;906262,247136644;"dd01";"sa02";"dk03";7;4,16155846044589;25
"27387";"sp05";7,45701590732584;32153,6804178905;"dd01";"sa02";"dk03";3;0,874555717132594;9
"27388";"sp06";28,9886196888635;1325117,39003765;"dd01";"sa02";"dk03";5;0,645133088342845;58
"27389";"sp07";20,414832713746;247668487,352131;"dd01";"sa02";"dk03";3;0,108211585320532;62
"27390";"sp08";10,5932593055877;61160,6368471635;"dd01";"sa02";"dk03";2;0,183882545679808;56
"27391";"sp09";47,421191055239;274491398,439632;"dd01";"sa02";"dk03";7;3,46054195595865;62
"27392";"sp10";13,7302954241637;22543923,768888;"dd01";"sa02";"dk03";7;2,45102753109279;15
"27393";"sp12";5,45740831951947;41794,7313550866;"dd01";"sa02";"dk03";4;1,63389887420651;9
"27394";"sp14";21,3496898296053;3079266,90418799;"dd01";"sa02";"dk03";2;0,322705964557827;63
"27395";"sp15";55,1213163395302;89275446,9314885;"dd01";"sa02";"dk03";3;5,95794404145009;26
"27396";"sp16";39,9119851304473;278179194,936032;"dd01";"sa02";"dk03";4;0,639452146179122;39
"27397";"sp17";3,7179730416371;116,23915010886;"dd01";"sa02";"dk03";3;2,46500401376727;12
"27398";"sp18";6,35632864385799;43035,6323180577;"dd01";"sa02";"dk03";6;0,223279170691967;9
"27399";"sp19";2,8463140022548;2130,39071773395;"dd01";"sa02";"dk03";3;0,526141803711653;45
"27400";"sp20";2,23590621475301;24672,3233099099;"dd01";"sa02";"dk03";3;2,61044929168167;62
"27401";"sp21";2,53599409367;52774,0077058192;"dd01";"sa02";"dk03";4;4,9977420826716;7
"27402";"sp22";67,8241338347609;4095198,61598507;"dd01";"sa02";"dk03";4;0,407976428046823;54
"27403";"sp23";3,97647031621712;5,876005968219;"dd01";"sa02";"dk03";2;0,272790723295071;21
"27404";"sp24";24,9929570998072;2966540,56900555;"dd01";"sa02";"dk03";7;1,94194690502229;16
"27405";"sp25";34,3384520168371;34144,644772026;"dd01";"sa02";"dk03";4;1,71315252096575;57
"27406";"sp26";68,5372482017797;80686498,997863;"dd01";"sa02";"dk03";8;2,15689226045253;43
"27407";"sp28";34,7865430815222;14939893,8666063;"dd01";"sa02";"dk03";5;0,396756148897111;37
"27408";"sp30";19,4251804069995;183821186,562869;"dd01";"sa02";"dk03";3;0,656538776122034;48
"27409";"sp01";115,714956032897;15692005621,6869;"dd02";"sa01";"dk01";11;0,941097302927192;13
"27410";"sp02";806,851728260885;2600691399542,36;"dd02";"sa01";"dk01";10;1,25128926904932;76
"27411";"sp03";1,91428389579987;8,64538282045123;"dd02";"sa01";"dk01";3;2,24902355659726;9
"27412";"sp04";57,6872367592126;721899563792,935;"dd02";"sa01";"dk01";7;0,358213156461716;38
"27413";"sp05";18,4500692329547;2564460776,25627;"dd02";"sa01";"dk01";8;2,16593532501383;14
